rec_id,rec_id2,GNAME,SNAME,STREET,ADD1,SUBURB,POST,STATE,DOB,AGE,PHONE,SOCID,label
rec-1245-org,rec-1245-dup-1,0.93,0.93,1,1,1,1,0.96,0,0,1,0,1
rec-2339-org,rec-2339-dup-0,0.93,0.95,0.87,1,1,1,1,1,0,1,0,1
rec-3934-org,rec-3934-dup-0,0.93,1,0.82,1,1,1,1,1,1,1,0,1
rec-674-org,rec-674-dup-0,0.93,1,0.88,0.56,0.95,1,0.93,1,1,1,0,1
rec-108-org,rec-108-dup-0,0.93,1,0.91,0.94,1,1,1,1,0,1,0,1
rec-2710-org,rec-2710-dup-0,0.93,1,1,1,1,0,0.87,1,0,1,0,1
rec-263-dup-0,rec-154-dup-1,0.94,0.77,0.58,0.61,0.64,1,0,0,0,0,0,0
rec-3137-dup-1,rec-3137-dup-0,0.94,0.93,0,0.91,1,0,0.98,0,1,1,0,1
rec-3150-org,rec-3150-dup-0,0.94,0.94,1,0.76,1,1,1,1,1,1,0,1
rec-2685-dup-1,rec-2685-dup-0,0.94,0.95,0.8,1,1,0,1,1,1,0,0,1
rec-430-org,rec-430-dup-0,0.94,0.95,1,0.92,1,1,0.96,0,1,1,0,1
rec-1565-org,rec-1565-dup-0,0.94,0.97,1,1,1,1,1,0,0,1,0,1
rec-474-org,rec-474-dup-1,0.94,1,0.7,0.97,1,1,1,0,1,1,0,1
rec-2243-org,rec-2243-dup-0,0.94,1,1,1,1,0,0.83,0,1,1,0,1
rec-1233-org,rec-1233-dup-0,0.95,0,1,1,0.81,1,1,1,0,0,0,1
rec-1519-org,rec-1519-dup-0,0.95,0.62,1,1,1,1,1,1,0,1,0,1
rec-822-org,rec-822-dup-0,0.95,0.94,1,1,0.52,1,1,1,1,1,0,1
rec-2141-org,rec-2141-dup-1,0.95,1,0.7,0,0.76,1,1,0,1,1,0,1
rec-946-org,rec-946-dup-0,0.95,1,0.82,0.88,1,1,1,1,0,1,0,1
rec-511-org,rec-511-dup-0,0.95,1,0.82,0.93,1,1,0,1,1,1,0,1
rec-2966-org,rec-2966-dup-0,0.95,1,1,0.92,1,1,0.91,0,1,1,0,1
rec-392-dup-1,rec-392-dup-0,1,0.88,0.85,0.96,1,1,1,1,1,1,0,1
rec-2828-dup-2,rec-2828-dup-0,1,0.91,1,1,1,1,0.79,0,1,0,0,1
rec-2526-dup-1,rec-2526-dup-0,1,0.97,0.91,1,0.91,0,0,0,0,1,0,1
rec-2168-dup-2,rec-2168-dup-1,1,0.98,0.87,0.93,1,0,0.88,1,1,1,0,1
rec-723-dup-1,rec-723-dup-0,1,0.98,0.93,1,0.76,1,0,1,1,1,0,1
rec-2873-dup-1,rec-2873-dup-0,1,0.99,0.65,0.99,0.68,1,0,1,1,0,0,1
rec-2429-dup-1,rec-2429-dup-0,1,1,0,0.81,1,1,0.98,0,1,1,0,1
rec-1799-dup-1,rec-1799-dup-0,1,1,0.6,1,1,1,0.81,0,1,0,0,1
rec-3276-dup-1,rec-3276-dup-0,1,1,1,0.64,0.91,1,0,1,1,1,0,1
rec-289-org,rec-2537-dup-0,0.57,0.81,0.87,0.56,0.76,1,0.81,0,0,0,0,0
rec-2837-org,rec-2837-dup-0,0.68,0.94,1,0.93,1,1,1,1,1,1,0,1
rec-26-dup-0,rec-165-dup-0,0.69,0.65,1,0.63,0.66,1,0.75,0,0,0,0,0
rec-2198-org,rec-2198-dup-0,0.69,1,1,0,1,0,1,1,1,1,0,1
rec-558-org,rec-1124-dup-0,0.72,0,0.63,0.62,0.64,1,0,0,0,0,0,0
rec-2079-dup-0,rec-139-dup-0,0.77,1,0.65,0.6,0.64,1,0.75,0,0,0,0,0
rec-131-org,rec-131-dup-0,0.77,1,0.88,1,0.91,1,1,0,0,1,0,1
rec-1198-org,rec-1198-dup-0,0.77,1,1,0.91,1,1,1,1,1,1,0,1
rec-2202-org,rec-2202-dup-0,0.79,0,0.7,0.6,1,0,1,1,1,1,0,1
rec-2035-org,rec-2035-dup-0,0.79,1,1,1,1,1,1,1,1,0,0,1
rec-7756-org,rec-7756-dup-0,0.8,0.8,1,1,1,0,0.93,1,0,1,0,1
rec-4275-org,rec-4275-dup-0,0.8,1,1,0.97,1,1,1,1,1,0,0,1
rec-3605-org,rec-3605-dup-0,0.84,1,1,0,1,1,1,1,0,1,0,1
rec-1566-org,rec-1566-dup-0,0.84,1,1,1,0.95,1,1,1,1,1,0,1
rec-37-org,rec-37-dup-1,0.84,1,1,1,1,1,1,0,1,1,0,1
rec-173-org,rec-1595-org,0.85,0.75,0.78,0.61,0.52,1,0,0,0,0,0,0
rec-754-org,rec-754-dup-0,0.87,1,1,1,1,1,0.96,0,1,1,0,1
rec-3473-org,rec-3473-dup-0,0.88,1,1,0.92,1,1,1,1,1,1,0,1
rec-2521-dup-1,rec-2130-org,0.91,0.53,0,0.6,0.52,1,0,0,0,0,0,0
rec-3119-org,rec-3119-dup-0,0.91,0.91,1,1,1,0,0.93,0,1,1,0,1
rec-712-dup-1,rec-712-dup-0,0.91,0.95,0.91,0,1,1,1,0,0,0,0,1
rec-885-org,rec-885-dup-0,0.91,1,0.91,0.95,1,1,1,0,1,1,0,1
rec-8517-org,rec-8517-dup-0,0.91,1,1,1,1,1,0.97,0,0,1,0,1
rec-717-org,rec-344-org,0.92,0.76,0.65,0.54,0.64,1,0.79,0,0,0,0,0
rec-2452-org,rec-2452-dup-0,0.92,0.88,0.82,0.97,1,1,1,1,1,0,0,1
rec-3214-org,rec-3214-dup-2,0.92,0.88,1,1,1,1,1,1,1,0,0,1
rec-2764-org,rec-2764-dup-0,0.92,0.91,0.65,1,1,1,1,1,0,1,0,1
rec-5408-org,rec-5408-dup-0,0.92,0.92,0.73,0.59,1,0,0,1,1,1,0,1
rec-1777-org,rec-1777-dup-0,0.92,0.93,1,0.95,1,1,1,0,0,1,0,1
rec-2144-org,rec-2144-dup-0,0.92,0.93,1,1,1,1,1,1,1,1,0,1
rec-1138-org,rec-1138-dup-0,0.92,0.97,1,1,1,1,0.96,1,1,1,0,1
rec-471-org,rec-471-dup-0,0.92,0.98,1,1,1,1,1,0,0,1,0,1
rec-573-org,rec-573-dup-0,0.92,1,0.93,0,1,1,0,1,0,1,0,1
rec-3162-org,rec-3162-dup-1,0.92,1,0.94,1,0.79,1,1,1,1,1,0,1
rec-1087-org,rec-1087-dup-0,0.92,1,1,0,1,0,0.93,1,0,1,0,1
rec-1672-org,rec-1672-dup-0,0.92,1,1,1,0.68,0,0,0,1,1,0,1
rec-1782-org,rec-1782-dup-0,0.93,0.8,1,1,1,1,0.86,1,1,1,0,1
rec-1185-org,rec-1185-dup-0,0.93,0.89,0.91,1,1,1,0.96,0,0,1,0,1
rec-2399-org,rec-2399-dup-0,0.93,0.92,1,1,1,1,1,1,0,0,0,1
rec-368-dup-0,rec-1683-dup-0,0.93,0.97,0.7,0,0.68,1,0.86,0,0,0,0,0
rec-1112-org,rec-1112-dup-0,0.93,1,0.93,0,0.79,1,1,1,0,1,0,1
rec-594-org,rec-594-dup-0,0.94,0.93,1,0.93,1,1,0,1,0,1,0,1
rec-1017-org,rec-1017-dup-0,0.94,1,0,0.93,0.49,1,1,0,1,1,0,1
rec-2224-org,rec-2224-dup-0,0.94,1,0.63,1,1,1,0.98,1,1,1,0,1
rec-2005-org,rec-2005-dup-1,0.94,1,0.7,1,0.5,1,0,1,1,1,0,1
rec-3622-org,rec-3622-dup-1,0.94,1,0.85,1,0,1,1,0,1,1,0,1
rec-748-org,rec-748-dup-0,0.94,1,1,0.7,1,1,1,0,0,1,0,1
rec-661-org,rec-661-dup-0,0.94,1,1,1,1,0,1,0,1,1,0,1
rec-1935-org,rec-1935-dup-1,0.94,1,1,1,1,1,1,0,0,1,0,1
rec-350-org,rec-350-dup-0,0.95,1,0.82,0.82,1,1,1,0,1,1,0,1
rec-1380-org,rec-1380-dup-0,0.95,1,0.82,1,0.81,1,0,1,1,1,0,1
rec-1402-org,rec-1402-dup-0,0.96,1,0.6,0.96,1,1,1,1,1,1,0,1
rec-1408-dup-0,rec-1045-dup-1,1,0.87,0,0,0.66,1,0.79,0,0,0,0,0
rec-2104-dup-1,rec-2104-dup-0,1,0.89,0,0.95,1,1,0.93,1,1,1,0,1
rec-2204-dup-1,rec-2204-dup-0,1,0.92,0,0,0.49,1,1,0,1,1,0,1
rec-2079-dup-1,rec-2079-dup-0,1,0.96,0.7,1,1,1,0.81,0,0,1,0,1
rec-1185-dup-1,rec-1185-dup-0,1,1,0.65,0.91,0.81,1,0.96,1,1,1,0,1
rec-975-dup-2,rec-975-dup-1,1,1,1,0.9,1,0,0.96,1,1,0,0,1
rec-445-dup-0,rec-1088-org,0.57,0.51,0.65,0.67,0.52,1,0.86,0,0,0,0,0
rec-891-org,rec-2917-dup-0,0.62,1,0.75,0.52,0.48,1,0.79,0,0,0,0,0
rec-37-dup-0,rec-361-org,0.63,0,0.6,0.67,0.64,0,0.83,0,0,0,0,0
rec-870-dup-0,rec-306-dup-1,0.63,0.64,0.65,0.63,0.52,1,0.87,0,0,0,0,0
rec-1091-org,rec-1091-dup-1,0.64,1,1,0.97,1,1,0.84,1,1,1,0,1
rec-869-org,rec-220-dup-0,0.68,0.7,0.65,0.68,0.64,0,0,0,0,0,0,0
rec-2230-org,rec-1646-dup-0,0.68,0.8,0.65,0.66,0.64,1,0.74,0,0,0,0,0
rec-1557-dup-0,rec-1217-org,0.71,1,0.7,0,0.68,1,0.79,0,0,0,0,0
rec-703-dup-0,rec-1342-org,0.75,0.56,0.91,0.63,0.52,1,0.75,0,0,0,0,0
rec-1547-dup-2,rec-1547-dup-0,0.75,0.94,0.7,0.9,1,1,1,1,0,1,0,1
rec-988-org,rec-1179-dup-0,0.76,0.69,0.6,0.75,0.52,0,0.9,0,0,0,0,0
rec-489-org,rec-225-org,0.77,0.65,0.58,0.65,0.52,1,0,0,0,0,0,0
rec-4034-org,rec-4034-dup-0,0.77,1,1,0.95,1,1,1,0,1,1,0,1
rec-798-org,rec-798-dup-0,0.78,0.97,1,0.93,1,1,1,1,1,1,0,1
rec-1486-org,rec-1486-dup-0,0.78,1,0.6,0,1,1,0.91,1,1,1,0,1
rec-7-org,rec-1925-org,0.79,0.81,0.91,0.58,0.64,1,0,0,0,0,0,0
rec-4931-org,rec-4931-dup-0,0.79,0.98,0.6,1,1,1,0.96,0,1,1,0,1
rec-565-org,rec-565-dup-1,0.8,0,1,1,1,1,1,1,1,1,0,1
rec-1241-org,rec-1218-org,0.8,0.82,0.6,0.58,0.64,1,0.79,0,0,0,0,0
rec-1649-org,rec-1649-dup-0,0.8,0.95,0.85,1,1,1,0,1,0,1,0,1
rec-1709-org,rec-1709-dup-0,0.8,1,0.7,1,1,1,1,1,1,1,0,1
rec-869-org,rec-869-dup-0,0.83,1,1,1,1,0,1,1,0,1,0,1
rec-722-org,rec-2903-org,0.85,0.77,0.6,0.57,0.76,0,0.74,0,0,0,0,0
rec-3938-org,rec-3938-dup-0,0.86,0.96,1,0.66,1,1,1,1,1,1,0,1
rec-2119-org,rec-2119-dup-0,0.86,1,1,0.95,1,0,1,1,1,1,0,1
rec-3597-org,rec-3597-dup-2,0.86,1,1,1,1,1,1,0,1,0,0,1
rec-841-org,rec-841-dup-0,0.9,0.92,1,1,1,1,0,1,0,1,0,1
rec-2322-org,rec-2322-dup-0,0.9,1,0.82,0.96,0.95,1,0,1,0,1,0,1
rec-1997-dup-2,rec-1997-dup-1,0.91,0.92,1,1,0.64,1,0,0,1,1,0,1
rec-1515-org,rec-1515-dup-0,0.91,0.93,0.78,1,0.95,1,0.93,1,1,1,0,1
rec-254-org,rec-254-dup-0,0.91,0.94,1,0.94,1,1,1,1,1,0,0,1
rec-459-org,rec-459-dup-0,0.91,0.98,1,1,1,1,1,1,0,0,0,1
rec-754-org,rec-754-dup-0,0.91,1,0.58,0.62,1,1,1,1,1,1,0,1
rec-1245-org,rec-1245-dup-0,0.91,1,0.78,1,1,1,1,1,1,1,0,1
rec-74-org,rec-74-dup-0,0.91,1,0.82,0,0.91,1,1,1,1,1,0,1
rec-3343-org,rec-3343-dup-2,0.91,1,1,0.95,1,1,0.88,1,0,1,0,1
rec-229-org,rec-229-dup-0,0.91,1,1,1,1,1,0.88,0,1,0,0,1
rec-545-org,rec-545-dup-0,0.91,1,1,1,1,1,0.98,1,1,0,0,1
rec-2939-org,rec-1470-dup-0,0.92,0.87,0.6,0.68,0.68,1,0,0,0,0,0,0
rec-1325-org,rec-1325-dup-0,0.92,0.87,1,1,1,1,1,1,1,0,0,1
rec-1736-org,rec-1736-dup-0,0.92,0.95,0.91,1,0.92,1,1,0,0,1,0,1
rec-2828-org,rec-2828-dup-0,0.92,0.95,1,1,0.95,0,0.81,1,1,0,0,1
rec-5456-org,rec-5456-dup-0,0.92,1,0.75,0,1,0,0.96,1,1,1,0,1
rec-1862-org,rec-1862-dup-0,0.92,1,0.94,0.91,1,1,1,0,1,1,0,1
rec-2779-org,rec-2779-dup-1,0.92,1,1,0.93,1,1,0.87,1,1,1,0,1
rec-4205-org,rec-4205-dup-0,0.92,1,1,0.94,0.52,1,1,0,1,1,0,1
rec-1348-org,rec-1018-dup-0,0.93,0.73,0.63,0.58,0.64,1,0.69,0,0,0,0,0
rec-1937-org,rec-1937-dup-0,0.93,1,0.82,0.74,1,0,1,1,1,0,0,1
rec-4077-org,rec-4077-dup-0,0.93,1,0.91,1,0.95,1,1,1,1,1,0,1
rec-1124-org,rec-1124-dup-1,0.94,0,1,0.9,1,1,0,1,1,0,0,1
rec-258-org,rec-258-dup-0,0.94,0.96,0.63,0.98,1,1,1,1,1,1,0,1
rec-1802-org,rec-1802-dup-0,0.94,1,0.82,0.98,1,1,0.98,1,1,1,0,1
rec-2646-org,rec-2646-dup-0,0.94,1,1,0,1,1,0.82,1,1,1,0,1
rec-4921-org,rec-4921-dup-0,0.94,1,1,1,1,1,0.87,0,1,0,0,1
rec-2862-org,rec-1235-dup-0,0.95,0.67,0.6,0.61,0.68,1,0.84,0,0,0,0,0
rec-1603-org,rec-1603-dup-0,0.95,0.87,0.7,0.99,1,1,0,1,1,1,0,1
rec-2494-org,rec-2494-dup-1,0.95,0.91,0.7,1,1,1,1,0,1,1,0,1
rec-4551-org,rec-4551-dup-0,0.95,0.92,0.78,0.71,1,1,1,1,1,1,0,1
rec-140-org,rec-140-dup-0,0.95,0.94,1,0.73,1,1,0.96,0,1,0,0,1
rec-3420-org,rec-3420-dup-0,0.95,0.98,1,1,0.91,0,1,0,1,1,0,1
rec-365-dup-0,rec-1738-dup-0,0.54,0.74,0.56,0.54,0.76,0,0,0,0,0,0,0
rec-457-dup-0,rec-37-org,0.59,0,0.65,0.55,0.64,1,0.75,0,0,0,0,0
rec-2597-org,rec-2467-dup-0,0.64,0.73,0.75,0.73,0.83,1,0.83,0,0,0,0,0
rec-555-dup-0,rec-445-org,0.67,0.58,0.75,0.57,0.76,1,0.82,0,0,0,0,0
rec-2042-org,rec-2042-dup-1,0.68,0.88,1,1,1,1,1,0,1,1,0,1
rec-2955-org,rec-2955-dup-0,0.7,1,1,1,1,0,1,1,1,1,0,1
rec-12775-org,rec-12775-dup-0,0.75,1,1,1,1,1,1,1,0,1,0,1
rec-1748-org,rec-1748-dup-0,0.77,0.96,1,0,1,1,1,1,0,1,0,1
rec-4521-org,rec-4521-dup-0,0.78,1,1,0,0.88,1,1,0,0,1,0,1
rec-361-org,rec-1536-org,0.79,0,0.6,0,0.81,1,0.81,0,0,0,0,0
rec-684-org,rec-684-dup-0,0.81,0.91,1,1,1,1,0.93,0,1,1,0,1
rec-834-dup-0,rec-1015-dup-0,0.82,0.68,0.7,0.53,0.52,1,0,0,0,0,0,0
rec-1054-org,rec-1027-org,0.83,0.71,0.6,0.66,0.64,1,0.86,0,0,0,0,0
rec-1631-org,rec-1631-dup-0,0.85,0.93,0.8,1,1,0,0.96,1,1,1,0,1
rec-1137-org,rec-1137-dup-0,0.85,1,1,1,1,0,1,1,1,0,0,1
rec-1678-org,rec-1678-dup-0,0.86,0.93,0.65,1,1,1,1,0,1,1,0,1
rec-465-org,rec-465-dup-0,0.86,0.93,1,1,0.76,1,1,1,1,1,0,1
rec-3621-org,rec-3621-dup-0,0.86,1,1,0.73,0.81,1,1,1,1,1,0,1
rec-1868-org,rec-1868-dup-0,0.86,1,1,0.99,0.83,1,0,1,0,1,0,1
rec-4685-org,rec-4685-dup-0,0.87,0.91,0.7,1,1,1,1,1,0,1,0,1
rec-765-org,rec-765-dup-1,0.87,1,1,0.91,1,1,1,1,0,0,0,1
rec-1629-org,rec-1629-dup-0,0.88,0.98,1,0,0,0,0,0,0,1,0,1
rec-2283-org,rec-2283-dup-0,0.88,1,1,1,1,1,0.93,1,0,1,0,1
rec-2153-org,rec-2153-dup-1,0.89,1,1,0.97,1,1,0.83,1,0,1,0,1
rec-93-org,rec-93-dup-0,0.9,0.94,1,1,0.8,1,0.69,0,1,1,0,1
rec-63-org,rec-63-dup-0,0.91,0.9,1,1,1,0,0.88,1,0,0,0,1
rec-4091-org,rec-4091-dup-0,0.91,0.92,1,0.97,1,1,0.93,0,1,1,0,1
rec-14015-org,rec-14015-dup-0,0.91,0.94,1,0.92,1,1,0.96,1,1,1,0,1
rec-2236-org,rec-2236-dup-0,0.91,0.94,1,0.97,1,1,0,0,0,0,0,1
rec-4928-org,rec-4928-dup-0,0.91,1,1,0,1,1,0.81,1,0,1,0,1
rec-3887-org,rec-3887-dup-0,0.91,1,1,0.62,0.88,1,0.98,1,1,1,0,1
rec-2582-org,rec-1269-dup-0,0.92,0.66,0.87,0.68,0.64,1,0,0,0,0,0,0
rec-1932-org,rec-1932-dup-0,0.92,0.94,0.6,1,1,1,1,1,1,1,0,1
rec-102-org,rec-102-dup-0,0.92,0.94,1,1,1,1,0,1,1,1,0,1
rec-3996-org,rec-3996-dup-1,0.92,1,0,0.94,1,0,1,1,1,1,0,1
rec-3240-org,rec-3240-dup-2,0.92,1,1,0,0.79,1,1,1,1,1,0,1
rec-1132-org,rec-1132-dup-0,0.93,0.85,0,1,0.95,1,0.93,1,0,1,0,1
rec-12049-org,rec-12049-dup-0,0.93,0.91,1,1,1,1,0.96,0,0,1,0,1
rec-2486-org,rec-2486-dup-0,0.93,0.95,1,1,1,1,0.88,1,1,1,0,1
rec-2689-org,rec-2689-dup-1,0.93,1,0,0.93,0.95,1,0,0,0,1,0,1
rec-2325-org,rec-2325-dup-0,0.93,1,0.72,0.9,1,1,1,1,1,1,0,1
rec-3063-dup-2,rec-3063-dup-1,0.93,1,0.78,0.93,1,1,0.93,0,1,0,0,1
rec-3559-org,rec-3559-dup-1,0.93,1,1,0.93,1,1,1,1,1,1,0,1
rec-1131-org,rec-1131-dup-0,0.94,0.9,0.82,1,1,1,1,1,1,0,0,1
rec-2054-org,rec-2054-dup-0,0.94,0.94,1,0.98,1,1,1,1,1,0,0,1
rec-720-org,rec-720-dup-0,0.94,1,0.82,1,0.49,1,0.96,1,1,0,0,1
rec-666-org,rec-666-dup-0,0.94,1,0.91,0.97,1,1,0,1,1,1,0,1
rec-1258-org,rec-1258-dup-0,0.94,1,1,0,1,1,0.74,0,0,1,0,1
rec-882-dup-0,rec-1683-org,0.95,0.7,0.63,0,0.79,1,0.79,0,0,0,0,0
rec-2424-org,rec-2424-dup-1,0.95,0.94,1,1,0.89,1,1,0,0,1,0,1
rec-3664-org,rec-3664-dup-0,0.95,0.98,1,0.96,1,1,0.91,1,1,1,0,1
rec-113-org,rec-113-dup-1,0.95,1,0,0,1,1,1,1,0,0,0,1
rec-3445-org,rec-3445-dup-0,0.95,1,0.6,1,0.95,0,1,0,0,1,0,1
rec-758-org,rec-758-dup-0,0.95,1,1,0,1,1,1,1,1,0,0,1
rec-2193-dup-2,rec-2193-dup-0,0.97,1,0.95,0.95,0.89,1,0.91,1,0,1,0,1
rec-398-dup-1,rec-398-dup-0,1,0.94,0.58,0.93,0.83,1,1,1,0,0,0,1
rec-1985-dup-1,rec-1985-dup-0,1,0.98,0.85,1,1,1,0.88,1,0,0,0,1
rec-2644-org,rec-1567-dup-1,0.56,0.56,0.65,0.69,0.64,1,0.79,0,0,0,0,0
rec-332-dup-0,rec-1138-dup-0,0.64,0.68,0.61,0.59,0.52,1,0.86,0,0,0,0,0
rec-2741-dup-0,rec-1958-dup-1,0.64,0.8,0.7,0.6,0.52,1,0.81,1,0,0,0,0
rec-1773-dup-1,rec-1007-org,0.67,0.63,0.65,0.53,0.64,1,0,0,0,0,0,0
rec-517-org,rec-2050-dup-0,0.69,0.92,0.65,0.66,0.52,1,0.79,0,0,0,0,0
rec-3655-org,rec-3655-dup-0,0.75,0.96,1,1,1,1,0,1,1,0,0,1
rec-1001-org,rec-1001-dup-0,0.78,1,0.65,1,1,1,1,1,1,1,0,1
rec-176-dup-1,rec-176-dup-0,0.78,1,1,1,0.76,1,1,0,1,0,0,1
rec-2762-org,rec-2263-org,0.79,0.7,0.58,0,0.64,1,0.74,0,0,0,0,0
rec-2957-dup-0,rec-1763-org,0.8,0.66,0.58,0.61,0.52,1,0.74,0,0,0,0,0
rec-1874-org,rec-1874-dup-1,0.8,0.89,1,1,1,1,1,1,1,0,0,1
rec-3560-org,rec-3560-dup-0,0.82,0,1,1,1,1,1,0,1,1,0,1
rec-2405-org,rec-2405-dup-0,0.82,1,0.7,1,1,1,1,0,1,1,0,1
rec-2001-dup-2,rec-2001-dup-1,0.83,0.95,0.65,0,1,0,0.96,1,1,1,0,1
rec-4942-org,rec-4942-dup-0,0.85,0,0.6,0.9,1,1,1,1,1,1,0,1
rec-605-org,rec-605-dup-0,0.86,1,1,1,0.89,1,1,1,1,1,0,1
rec-1897-org,rec-109-org,0.87,0.71,0.6,0.59,0.64,1,0.86,0,0,0,0,0
rec-100-dup-2,rec-100-dup-1,0.88,0.89,1,1,0.91,1,1,0,1,1,0,1
rec-2868-org,rec-2868-dup-0,0.9,0.88,1,1,1,0,1,0,1,1,0,1
rec-3800-org,rec-3800-dup-0,0.9,1,0.65,0.97,0.95,1,1,1,1,1,0,1
rec-12584-org,rec-12584-dup-0,0.9,1,0.73,1,0.95,1,1,0,1,1,0,1
rec-590-dup-2,rec-590-dup-0,0.9,1,0.78,1,0.95,1,1,1,0,1,0,1
rec-600-org,rec-600-dup-2,0.9,1,1,1,1,1,0.93,0,1,0,0,1
rec-1518-org,rec-1518-dup-1,0.91,0,1,0.53,0.92,1,1,1,1,0,0,1
rec-2748-org,rec-2748-dup-0,0.91,0.91,1,0.99,0.81,1,1,1,1,1,0,1
rec-13809-org,rec-13809-dup-0,0.91,0.94,1,1,1,0,1,1,0,1,0,1
rec-1075-org,rec-1075-dup-0,0.91,0.95,1,1,1,1,0.84,1,1,1,0,1
rec-1736-dup-1,rec-1736-dup-0,0.91,0.98,0.6,0,0.92,0,0,1,0,1,0,1
rec-760-org,rec-760-dup-0,0.91,1,0.82,0,0.95,1,0.96,1,1,0,0,1
rec-502-org,rec-502-dup-0,0.91,1,1,0.54,1,1,1,1,1,1,0,1
rec-950-org,rec-950-dup-0,0.91,1,1,0.98,0.89,0,1,1,1,0,0,1
rec-477-org,rec-477-dup-0,0.92,0.87,1,1,0.64,1,1,1,1,1,0,1
rec-870-org,rec-870-dup-0,0.92,0.91,0.85,0,1,1,1,1,0,1,0,1
rec-1254-org,rec-1254-dup-0,0.92,0.91,1,0.95,1,0,1,0,1,1,0,1
rec-1959-org,rec-1959-dup-0,0.92,0.91,1,0.97,1,1,0.87,1,1,1,0,1
rec-12542-org,rec-12542-dup-0,0.92,0.91,1,1,1,1,1,1,1,1,0,1
rec-575-org,rec-575-dup-0,0.92,0.97,1,1,1,1,0,1,0,1,0,1
rec-1503-org,rec-1503-dup-0,0.92,1,0.65,1,0.92,0,1,1,0,1,0,1
rec-10098-org,rec-10098-dup-0,0.92,1,0.7,0.97,1,1,0,1,1,1,0,1
rec-1004-org,rec-1004-dup-0,0.92,1,1,0.97,1,1,1,0,0,0,0,1
rec-2231-org,rec-2231-dup-0,0.92,1,1,1,0.52,1,0,1,1,1,0,1
rec-2760-org,rec-2760-dup-0,0.93,0.87,0.7,1,1,1,1,1,1,1,0,1
rec-393-org,rec-393-dup-0,0.93,0.89,0,1,1,1,0.91,1,1,1,0,1
rec-710-org,rec-710-dup-1,0.93,0.92,0.91,1,1,0,1,1,1,0,0,1
rec-8535-org,rec-8535-dup-0,0.93,0.93,0.73,0,1,1,0.96,0,1,1,0,1
rec-2158-org,rec-2158-dup-0,0.93,0.98,1,0.9,1,1,1,1,1,1,0,1
rec-98-org,rec-98-dup-0,0.93,1,0,1,0.48,0,0,1,1,1,0,1
rec-3525-org,rec-3525-dup-1,0.93,1,0.58,0.94,1,1,0,0,1,1,0,1
rec-1369-org,rec-1369-dup-1,0.93,1,0.65,1,1,1,1,1,1,1,0,1
rec-822-org,rec-822-dup-0,0.93,1,0.94,1,0.8,1,1,1,1,1,0,1
rec-3386-org,rec-3386-dup-0,0.93,1,1,1,0.81,1,1,1,1,1,0,1
rec-2508-org,rec-2508-dup-0,0.93,1,1,1,1,0,0.96,1,1,0,0,1
rec-861-org,rec-861-dup-2,0.94,0.85,0,1,0.91,1,1,1,1,1,0,1
rec-1413-dup-1,rec-1413-dup-0,0.94,0.85,0.82,0.89,1,0,1,0,1,1,0,1
rec-1811-org,rec-1811-dup-1,0.94,0.92,0.82,1,1,1,1,0,0,1,0,1
rec-2110-org,rec-2110-dup-0,0.94,0.92,1,0.96,1,1,1,0,1,1,0,1
rec-480-org,rec-480-dup-2,0.94,0.94,0.65,1,1,1,1,1,1,1,0,1
rec-11252-org,rec-11252-dup-0,0.94,0.97,0.88,1,0,1,0,1,0,1,0,1
rec-2683-org,rec-2683-dup-0,0.94,1,0,0.96,0.89,1,1,1,1,1,0,1
rec-3587-org,rec-3587-dup-0,0.94,1,0,1,1,1,0.91,1,1,0,0,1
rec-979-org,rec-2550-org,0.95,0.75,0.82,0.59,0.64,1,0.75,0,0,0,0,0
rec-2528-org,rec-2528-dup-0,0.95,0.91,1,0.99,1,0,1,0,1,1,0,1
rec-2946-dup-1,rec-2344-dup-1,0.95,0.93,0.58,0.67,0.64,1,0.74,0,0,0,0,0
rec-7718-org,rec-7718-dup-0,0.95,0.94,0.91,1,1,1,1,1,0,1,0,1
rec-1964-org,rec-1964-dup-0,0.95,1,1,0.91,0.64,1,1,0,1,1,0,1
rec-4553-org,rec-4553-dup-0,0.95,1,1,0.98,0.81,1,1,0,1,1,0,1
rec-1722-dup-1,rec-1722-dup-0,0.97,0.88,0.6,0.92,1,1,0,0,1,1,0,1
rec-3765-dup-1,rec-3765-dup-0,0.97,0.94,1,0,1,1,0,0,0,0,0,1
rec-2990-dup-1,rec-2990-dup-0,1,0,1,0.56,1,0,0,1,0,1,0,1
rec-2304-dup-1,rec-2304-dup-0,1,0,1,0.97,0.89,1,1,0,0,1,0,1
rec-1728-dup-2,rec-1728-dup-1,1,0.83,0.6,0.69,1,0,1,0,1,0,0,1
rec-526-dup-2,rec-526-dup-1,1,0.87,0.78,0,0.95,0,1,1,1,0,0,1
rec-3985-dup-2,rec-3985-dup-1,1,0.92,1,0.97,1,0,0,1,1,1,0,1
rec-1393-dup-1,rec-1393-dup-0,1,1,0.65,0.93,0.91,1,0.96,1,1,0,0,1
rec-7-dup-2,rec-7-dup-0,1,1,0.82,0.98,1,1,0.93,0,1,0,0,1
rec-1291-dup-2,rec-1291-dup-0,1,1,0.87,0.95,0.95,1,0,1,1,1,0,1
rec-517-dup-0,rec-477-dup-0,0,0,0.63,0.62,0.52,1,0.74,0,0,0,0,0
rec-634-org,rec-1804-dup-0,0.6,0.91,0.58,0.66,0.79,1,0.86,0,0,0,0,0
